SQ_CANDIDATO,QT_VOTOS_NOMINAIS
210000028491,747
210000028492,2219
210000028493,2545
210000028494,247
210000028495,577
210000028496,2956
210000028497,3819
210000028498,279
210000028499,138190
210000028501,2436
210000028502,64
210000028503,212
210000028504,32
210000028505,1303
210000028506,51
210000028507,2303
210000028508,1823
210000028510,1271
210000028511,1573
210000028513,178
210000028514,410
210000028515,3
210000028516,10
210000028517,1064
210000028518,48
210000028519,248
210000028520,116
210000028521,3776
210000028522,735
210000028523,155
210000028524,689
210000028525,195
210000028526,1446
210000028527,18
210000028528,836
210000028529,3102
210000028530,1714
210000028531,93
210000028532,271
210000028533,1813
210000028534,405
210000028535,92
210000028536,110
210000028537,253
210000028538,45
210000028539,1731
210000028540,290
210000028541,226
210000028542,176
210000028543,2160
210000028544,10
210000028545,95
210000028546,67
210000028547,220
210000028548,245
210000028549,1020
210000028550,546
210000028551,527
210000028552,0
210000028554,16
210000028555,128
210000028556,176
210000028557,65
210000028558,2979
210000028559,268
210000028560,528
210000028561,285
210000028562,152
210000028563,64
210000028564,819
210000028565,301
210000028566,159
210000028567,148
210000028568,226
210000028570,2065
210000028571,1070
210000028572,34
210000028573,0
210000028574,155
210000028575,47
210000028576,108
210000028577,338
210000028578,0
210000028579,161
210000028587,3211
210000028591,40614
210000028604,640
210000028605,4146
210000028607,1026
210000028609,38
210000028610,67
210000028611,179
210000028612,128
210000028613,180
210000028614,170
210000028615,73
210000028616,20
210000028617,148
210000028618,2
210000028619,33
210000028620,0
210000028621,23
210000028622,131
210000028623,20
210000028624,1812
210000028625,1717
210000028626,155
210000028627,36
210000028628,33
210000028629,39
210000028630,43
210000028631,223
210000028632,199
210000028633,22
210000028634,4
210000028635,323
210000028636,1
210000028637,94
210000028638,187
210000028639,97
210000028640,186
210000028641,215
210000028642,174
210000028643,11
210000028644,207
210000028645,1248
210000028647,350
210000028648,1840
210000028649,3429
210000028651,241
210000028652,128
210000028653,78
210000028654,12
210000028655,115
210000028656,436
210000028657,454
210000028658,69
210000028659,243
210000028660,107
210000028661,391
210000028662,286
210000028663,440
210000028664,411
210000028665,363
210000028666,2088
210000028668,33
210000028669,60
210000028670,205
210000028671,5
210000028672,228
210000028673,143
210000028674,140
210000028675,18
210000028676,59
210000028677,57
210000028678,37
210000028679,221
210000028680,28
210000028681,44
210000028682,142
210000028683,33
210000028684,182
210000028685,348
210000028686,294
210000028687,0
210000028689,195
210000028690,328
210000028691,655
210000028692,405
210000028693,546
210000028694,123
210000028695,293
210000028696,290
210000028697,145
210000028698,46
210000028699,330
210000028700,544
210000028701,311
210000028702,8
210000028703,25
210000028704,156
210000028705,77
210000028706,1
210000028707,111
210000028708,15
210000028709,45
210000028710,0
210000028711,207
210000028712,3034
210000028713,4100
210000028715,290
210000028716,87
210000028717,470
210000028718,231
210000028719,251
210000028720,110
210000028721,118
210000028722,71
210000028723,529
210000028724,173
210000028725,225
210000028726,232
210000028727,197
210000028728,107
210000028729,138
210000028730,254
210000028731,206
210000028732,198
210000028733,508
210000028734,32
210000028735,476
210000028736,7
210000028737,37
210000028738,66
210000028739,71
210000028740,141
210000028741,9
210000028742,39
210000028743,392
210000028744,144
210000028745,362
210000028746,0
210000028747,43
210000028748,117
210000028749,452
210000028750,43
210000028751,125
210000028752,59
210000028753,90
210000028754,439
210000028755,119
210000028756,103
210000028757,161
210000028758,35
210000028759,0
210000028760,84
210000028761,444
210000028762,425
210000028764,690
210000028765,40
210000028766,235
210000028767,80
210000028768,116
210000028769,3687
210000028771,1002
210000028772,1032
210000028773,12669
210000028775,20
210000028776,427
210000028777,271
210000028778,44
210000028779,46
210000028780,401
210000028781,150
210000028782,75
210000028783,258
210000028784,313
210000028785,299
210000028786,227
210000028787,323
210000028788,45
210000028789,969
210000028790,39
210000028791,148
210000028792,0
210000028793,85
210000028794,340
210000028795,119
210000028796,134
210000028797,90
210000028798,9
210000028799,37
210000028800,6
210000028802,241
210000028803,0
210000028804,105
210000028805,26
210000028806,190
210000028807,83
210000028809,109
210000028810,181
210000028811,133
210000028812,156
210000028813,85
210000028814,3613
210000028816,1274
210000028818,102
210000028819,59
210000028820,86
210000028821,43
210000028822,102
210000028823,73
210000028824,145
210000028825,28
210000028826,163
210000028827,74
210000028828,20
210000028829,69
210000028830,55
210000028831,54
210000028832,130
210000028833,54
210000028834,47
210000028835,15501
210000028837,420
210000028838,434
210000028839,14
210000028841,315
210000028843,633
210000028844,455
210000028846,18
210000028847,0
210000028848,26
210000028851,32
210000028852,18
210000028853,64
210000028854,54
210000028855,33
210000028856,35
210000028857,13
210000028858,14
210000028859,38
210000028860,120
210000028861,77
210000028862,111
210000028863,13
210000028864,287
210000028865,27
210000028866,122
210000028867,179
210000028868,11
210000028869,77
210000028870,732
210000028871,133
210000028872,17
210000028873,31
210000028874,40
210000028875,469
210000028876,870
210000028877,0
210000028878,279
210000028879,77
210000028880,120
210000028881,21
210000028882,93
210000028883,120
210000028884,85
210000028885,120
210000028886,806
210000028887,19
210000028888,359
210000028889,260
210000028890,17
210000028891,38
210000028892,16
210000028893,108
210000028894,28
210000028895,107
210000028896,89
210000028897,154
210000028898,103
210000028899,143
210000028901,5
210000028902,19
210000028903,7
210000028904,6
210000028905,93
210000028906,423
210000028907,1683
210000028909,125
210000028910,3
210000028911,49
210000028912,150
210000028913,192
210000028914,0
210000028916,159
210000028917,135
210000028918,235
210000028919,77
210000028920,35
210000028921,102
210000028922,112
210000028923,85
210000028924,156
210000028925,146
210000028926,6
210000028927,1996
210000028928,69
210000028929,56
210000028930,98
210000028931,44
210000028932,530
210000028933,716
210000028934,259
210000028935,109
210000028936,38
210000028937,189
210000028939,414
210000028940,517
210000028941,21
210000028942,51
210000028943,106
210000028944,1
210000028945,3
210000028946,99
210000028947,61
210000028948,104
210000028949,118
210000028950,91
210000028951,130
210000028952,111
210000028953,644
210000028954,1121
210000028955,25
210000028956,15
210000028957,1333
210000028958,346
210000028959,1211
210000028960,73
210000028961,48
210000028962,600
210000028963,21
210000028965,832
210000028966,811
210000028968,126
210000028969,10
210000028970,1013
210000028971,67
210000028972,47
210000028973,134
210000028974,612
210000028975,220
210000028976,106
210000028978,51
210000028979,325
210000028980,17
210000028981,4
210000028982,1081
210000028983,62
210000028984,195
210000028985,367
210000028986,870
210000028987,31
210000028988,9
210000028989,1116
210000028990,468
210000028991,359
210000028992,313
210000028993,372
210000028994,64
210000028995,35
210000028996,114
210000028997,235
210000028998,25
210000028999,640
210000029000,177
210000029001,844
210000029002,886
210000029003,460
210000029004,395
210000029005,653
210000029006,347
210000029007,425
210000029008,46
210000029009,631
210000029010,28
210000029011,24
210000029014,69
210000029015,57
210000029016,50
210000029017,571
210000029018,13
210000029019,208
210000029021,2
210000029022,2
210000029023,132
210000029024,0
210000029025,157
210000029026,85
210000029027,0
210000029028,20
210000029029,21
210000029030,303
210000029031,83
210000029032,35
210000029033,39
210000029034,2
210000029035,492
210000029036,56
210000029037,1326
210000029038,1062
210000029039,237
210000029040,1221
210000029041,80
210000029042,66
210000029043,87
210000029044,39
210000029045,283
210000029046,186
210000029047,118
210000029048,342
210000029049,63
210000029050,1751
210000029051,836
210000029052,130
210000029053,68
210000029054,601
210000029055,16
210000029056,394
210000029057,255
210000029058,71
210000029059,49
210000029060,146
210000029061,656
210000029062,94
210000029063,265
210000029064,551
210000029065,295
210000029067,109
210000029068,100
210000029069,343
210000029070,3
210000029071,972
210000029072,96
210000029073,20
210000029074,125
210000029075,38
210000029076,135
210000029077,61
210000029078,74
210000029079,139
210000029080,100
210000029081,236
210000029082,243
210000029083,152
210000029084,147
210000029085,78
210000029086,28
210000029087,105
210000029088,136
210000029089,160
210000029092,9
210000029093,4588
210000029095,162
210000029096,55
210000029097,260
210000029098,63
210000029099,25
210000029100,415
210000029101,0
210000029102,55
210000029103,26
210000029104,115
210000029105,127
210000029106,555
210000029107,260
210000029108,176
210000029109,537
210000029112,2
210000029113,134
210000029114,72
210000029115,26
210000029116,69
210000029117,48
210000029118,89
210000029119,116
210000029121,79
210000029122,128
210000029123,24
210000029124,48
210000029125,56
210000029126,22
210000029127,26
210000029128,8
210000029129,43
210000029130,43
210000029131,172
210000029132,94
210000029133,104
210000029134,14
210000029135,15
210000029136,928
210000029137,38
210000029138,228
210000029139,791
210000029140,19
210000029141,895
210000029143,21
210000029144,40
210000029145,38
210000029146,17
210000029164,104
210000029165,188
210000029166,1
210000029167,3
210000029168,106
210000029169,143
210000029170,121
210000029171,12
210000029172,1
210000029173,57
210000029174,34
210000029175,153
210000029176,125
210000029177,44
210000029179,49
210000029181,64
210000029182,541
210000029183,254
210000029184,27
210000029185,10
210000029186,5
210000029187,962
210000029188,96
210000029189,145
210000029190,125
210000029191,5
210000029192,397
210000029193,211
210000029194,32
210000029195,38
210000029196,193
210000029198,5104
210000029200,348
210000029201,20
210000029202,678
210000029203,286
210000029204,472
210000029205,41
210000029206,602
210000029207,411
210000029208,211
210000029209,44
210000029210,80
210000029211,406
210000029212,143
210000029213,882
210000029214,125
210000029215,73
210000029217,124
210000029218,2910
210000029220,42
210000029221,376
210000029222,553
210000029223,344
210000029224,75
210000029226,144
210000029227,185
210000029228,291
210000029229,245
210000029230,22
210000029231,12
210000029232,297
210000029233,130
210000029235,144
210000029236,130
210000029237,41
210000029238,131
210000029239,197
210000029240,56
210000029241,85
210000029242,42
210000029243,40
210000029244,0
210000029245,677
210000029246,125
210000029247,29
210000029248,78
210000029249,271
210000029250,551
210000029251,46
210000029252,233
210000029253,127
210000029254,74
210000029255,73
210000029256,80
210000029257,405
210000029258,15
210000029259,53
210000029260,897
210000029262,81
210000029263,141
210000029264,33
210000029265,65
210000029266,131
210000029267,124
210000029268,54
210000029269,23
210000029270,19
210000029271,8562
210000029273,507
210000029275,29
210000029276,2
210000029277,33
210000029278,29
210000029279,53
210000029280,119
210000029281,35
210000029282,91
210000029283,229
210000029284,221
210000029285,146
210000029286,136
210000029287,83
210000029288,10
210000029289,160
210000029290,38
210000029291,226
210000029292,11
210000029293,1209
210000029294,565
210000029295,3034
210000029296,43
210000029297,62
210000029298,20
210000029299,617
210000029300,612
210000029301,983
210000029302,1618
210000029303,265
210000029304,142
210000029305,274
210000029306,113
210000029307,185
210000029308,361
210000029309,646
210000029310,17
210000029311,1347
210000029312,454
210000029313,1015
210000029314,902
210000029315,49
210000029316,145
210000029317,51
210000029318,98
210000029319,65
210000029320,11
210000029321,414
