SQ_CANDIDATO,QT_VOTOS_NOMINAIS,DS_SIT_TOT_TURNO
210000027467,44,SUPLENTE
210000027468,43,SUPLENTE
210000027469,86,SUPLENTE
210000027470,35,SUPLENTE
210000027471,105,ELEITO POR MÉDIA
210000027472,8,SUPLENTE
210000027473,8,SUPLENTE
210000027474,133,ELEITO POR QP
210000027475,19,SUPLENTE
210000027476,120,ELEITO POR QP
210000027477,90,SUPLENTE
210000027478,125,SUPLENTE
210000027479,155,ELEITO POR QP
210000027480,139,ELEITO POR MÉDIA
210000027482,21,SUPLENTE
210000027483,170,ELEITO POR QP
210000027484,127,SUPLENTE
210000027485,40,SUPLENTE
210000027486,6,SUPLENTE
210000027487,18,SUPLENTE
210000027489,1,SUPLENTE
210000027490,7,SUPLENTE
210000027491,158,SUPLENTE
210000027492,182,SUPLENTE
210000027493,583,ELEITO POR QP
210000027494,67,SUPLENTE
210000027495,43,SUPLENTE
210000027496,310,ELEITO POR QP
210000027497,26,SUPLENTE
210000027498,81,SUPLENTE
210000027499,54,SUPLENTE
210000027500,196,ELEITO POR MÉDIA
210000027501,2177,ELEITO
210000027502,113,SUPLENTE
210000027504,75,SUPLENTE
210000027505,8,SUPLENTE
210000027506,225,ELEITO POR QP
210000027507,599,ELEITO POR QP
210000027508,161,SUPLENTE
210000027510,437,SUPLENTE
210000027511,29,SUPLENTE
210000027512,116,SUPLENTE
210000027513,201,SUPLENTE
210000027514,197,SUPLENTE
210000027515,78,SUPLENTE
210000027516,136,SUPLENTE
210000027517,314,SUPLENTE
210000027518,81,SUPLENTE
210000027519,595,ELEITO POR MÉDIA
210000027520,74,SUPLENTE
210000027521,433,SUPLENTE
210000027522,128,SUPLENTE
210000027524,146,SUPLENTE
210000027525,1,SUPLENTE
210000027526,63,SUPLENTE
210000027527,166,SUPLENTE
210000027528,1038,NÃO ELEITO
210000027529,34,NÃO ELEITO
210000027530,36,NÃO ELEITO
210000027531,5440,NÃO ELEITO
210000027532,175,NÃO ELEITO
210000027533,1233,NÃO ELEITO
210000027536,43,NÃO ELEITO
210000027537,867,NÃO ELEITO
210000027538,29,NÃO ELEITO
210000027539,59,NÃO ELEITO
210000027540,119,NÃO ELEITO
210000027541,31,NÃO ELEITO
210000027542,85,SUPLENTE
210000027543,34,SUPLENTE
210000027544,55,SUPLENTE
210000027546,78,SUPLENTE
210000027547,53,SUPLENTE
210000027548,160,ELEITO POR QP
210000027549,33,SUPLENTE
210000027550,370,ELEITO POR QP
210000027551,122,SUPLENTE
210000027552,87,SUPLENTE
210000027554,130,ELEITO POR QP
210000027555,1646,ELEITO
210000027557,170,NÃO ELEITO
210000027558,4,NÃO ELEITO
210000027560,158,NÃO ELEITO
210000027561,31,NÃO ELEITO
210000027563,0,NÃO ELEITO
210000027564,5,NÃO ELEITO
210000027565,63,NÃO ELEITO
210000027566,116,NÃO ELEITO
210000027567,151,NÃO ELEITO
210000027568,212,NÃO ELEITO
210000027569,66,NÃO ELEITO
210000027570,76,NÃO ELEITO
210000027571,312,NÃO ELEITO
210000027572,22,NÃO ELEITO
210000027573,44,NÃO ELEITO
210000027574,171,NÃO ELEITO
210000027575,15,NÃO ELEITO
210000027576,67,NÃO ELEITO
210000027577,68,NÃO ELEITO
210000027578,61,NÃO ELEITO
210000027579,435,NÃO ELEITO
210000027582,198,NÃO ELEITO
210000027583,100,SUPLENTE
210000027584,166,SUPLENTE
210000027585,256,ELEITO POR QP
210000027586,90,SUPLENTE
210000027587,224,SUPLENTE
210000027588,208,SUPLENTE
210000027589,226,SUPLENTE
210000027590,33,SUPLENTE
210000027591,183,SUPLENTE
210000027592,123,SUPLENTE
210000027593,203,SUPLENTE
210000027594,414,ELEITO POR QP
210000027595,165,SUPLENTE
210000027596,279,ELEITO POR QP
210000027597,166,SUPLENTE
210000027598,455,ELEITO POR QP
210000027599,115,SUPLENTE
210000027601,82,SUPLENTE
210000027603,193,ELEITO POR QP
210000027604,81,SUPLENTE
210000027605,80,SUPLENTE
210000027606,142,ELEITO POR QP
210000027607,48,SUPLENTE
210000027608,1984,NÃO ELEITO
210000027610,211,ELEITO POR QP
210000027611,91,SUPLENTE
210000027612,67,SUPLENTE
210000027613,201,SUPLENTE
210000027614,444,ELEITO POR QP
210000027615,1758,ELEITO
210000027618,78,SUPLENTE
210000027619,1545,NÃO ELEITO
210000027621,178,ELEITO POR QP
210000027622,1,SUPLENTE
210000027623,82,SUPLENTE
210000027624,21,SUPLENTE
210000027625,24,SUPLENTE
210000027626,188,ELEITO POR QP
210000027627,140,ELEITO POR QP
210000027628,130,SUPLENTE
210000027629,77,SUPLENTE
210000027630,160,SUPLENTE
210000027631,12,SUPLENTE
210000027632,40,SUPLENTE
210000027633,81,SUPLENTE
210000027634,20,SUPLENTE
210000027635,65,SUPLENTE
210000027636,356,ELEITO POR QP
210000027637,3,SUPLENTE
210000027638,40,SUPLENTE
210000027639,1,SUPLENTE
210000027641,876,NÃO ELEITO
210000027642,1132,NÃO ELEITO
210000027644,160,SUPLENTE
210000027645,341,ELEITO POR QP
210000027646,2,SUPLENTE
210000027647,4,SUPLENTE
210000027648,176,ELEITO POR QP
210000027649,71,SUPLENTE
210000027650,225,ELEITO POR QP
210000027651,3,SUPLENTE
210000027652,171,NÃO ELEITO
210000027653,158,NÃO ELEITO
210000027654,29,NÃO ELEITO
210000027655,129,NÃO ELEITO
210000027656,41,NÃO ELEITO
210000027657,5,NÃO ELEITO
210000027658,119,NÃO ELEITO
210000027659,43,NÃO ELEITO
210000027660,32,NÃO ELEITO
210000027661,16,NÃO ELEITO
210000027662,7,NÃO ELEITO
210000027663,30,NÃO ELEITO
210000027665,5,NÃO ELEITO
210000027667,540,NÃO ELEITO
210000027669,42,NÃO ELEITO
210000027671,644,NÃO ELEITO
210000027672,180,NÃO ELEITO
210000027673,236,ELEITO POR QP
210000027674,384,ELEITO POR QP
210000027675,143,SUPLENTE
210000027677,414,ELEITO POR QP
210000027678,68,SUPLENTE
210000027679,53,SUPLENTE
210000027680,2141,ELEITO
210000027681,167,SUPLENTE
210000027682,235,ELEITO POR QP
210000027683,61,SUPLENTE
210000027684,77,SUPLENTE
210000027685,1147,ELEITO POR MÉDIA
210000027686,812,SUPLENTE
210000027687,711,SUPLENTE
210000027688,23,SUPLENTE
210000027689,78,SUPLENTE
210000027690,75,SUPLENTE
210000027691,85,SUPLENTE
210000027692,52,SUPLENTE
210000027694,62,SUPLENTE
210000027695,1556,ELEITO POR QP
210000027696,104,SUPLENTE
210000027697,78,SUPLENTE
210000027698,230,SUPLENTE
210000027699,49,SUPLENTE
210000027700,141,SUPLENTE
210000027701,1515,ELEITO POR QP
210000027703,197,ELEITO POR QP
210000027704,152,SUPLENTE
210000027705,160,SUPLENTE
210000027706,73,SUPLENTE
210000027707,319,ELEITO POR QP
210000027708,41,SUPLENTE
210000027709,280,ELEITO POR QP
210000027710,214,SUPLENTE
210000027711,36,SUPLENTE
210000027712,57,SUPLENTE
210000027713,237,ELEITO POR QP
210000027714,152,SUPLENTE
210000027715,142,SUPLENTE
210000027716,2340,ELEITO
210000027717,341,ELEITO POR QP
210000027719,180,ELEITO POR QP
210000027720,114,SUPLENTE
210000027721,265,ELEITO POR QP
210000027722,88,SUPLENTE
210000027723,144,ELEITO POR MÉDIA
210000027724,122,SUPLENTE
210000027725,42,SUPLENTE
210000027726,178,ELEITO POR QP
210000027727,86,SUPLENTE
210000027728,54,SUPLENTE
210000027729,232,ELEITO POR QP
210000027730,88,SUPLENTE
210000027731,1580,ELEITO
210000027733,3909,ELEITO
210000027735,1658,NÃO ELEITO
210000027737,141,SUPLENTE
210000027738,75,SUPLENTE
210000027739,277,SUPLENTE
210000027740,33,SUPLENTE
210000027741,25,SUPLENTE
210000027742,29,SUPLENTE
210000027743,243,SUPLENTE
210000027744,28,SUPLENTE
210000027745,284,ELEITO POR QP
210000027746,123,SUPLENTE
210000027747,6,SUPLENTE
210000027748,223,SUPLENTE
210000027749,57,SUPLENTE
210000027750,448,SUPLENTE
210000027751,737,ELEITO POR QP
210000027752,909,ELEITO POR QP
210000027753,9,SUPLENTE
210000027754,535,SUPLENTE
210000027755,7,SUPLENTE
210000027756,39,SUPLENTE
210000027757,24,SUPLENTE
210000027758,32,SUPLENTE
210000027759,52,SUPLENTE
210000027760,179,SUPLENTE
210000027761,403,ELEITO POR QP
210000027762,326,ELEITO POR QP
210000027763,406,ELEITO POR QP
210000027764,203,SUPLENTE
210000027765,254,ELEITO POR MÉDIA
210000027766,100,SUPLENTE
210000027767,477,ELEITO POR QP
210000027768,99,SUPLENTE
210000027769,65,SUPLENTE
210000027770,25,SUPLENTE
210000027772,2599,ELEITO
210000027773,840,ELEITO POR QP
210000027774,232,SUPLENTE
210000027775,514,ELEITO POR MÉDIA
210000027776,149,SUPLENTE
210000027777,7481,NÃO ELEITO
210000027778,287,SUPLENTE
210000027779,165,SUPLENTE
210000027780,491,SUPLENTE
210000027781,149,SUPLENTE
210000027782,363,SUPLENTE
210000027783,219,SUPLENTE
210000027784,36,SUPLENTE
210000027785,767,ELEITO POR QP
210000027786,804,ELEITO POR QP
210000027787,24,SUPLENTE
210000027788,377,SUPLENTE
210000027790,316,SUPLENTE
210000027791,282,SUPLENTE
210000027792,669,ELEITO POR QP
210000027793,48,SUPLENTE
210000027794,360,SUPLENTE
210000027795,187,SUPLENTE
210000027796,98,SUPLENTE
210000027797,113,ELEITO POR QP
210000027798,99,SUPLENTE
210000027799,107,SUPLENTE
210000027800,67,SUPLENTE
210000027801,103,SUPLENTE
210000027802,125,ELEITO POR QP
210000027803,28,SUPLENTE
210000027804,10,SUPLENTE
210000027805,157,SUPLENTE
210000027806,326,ELEITO POR QP
210000027808,186,SUPLENTE
210000027809,73,SUPLENTE
210000027810,154,SUPLENTE
210000027811,193,SUPLENTE
210000027813,201,ELEITO POR QP
210000027814,97,SUPLENTE
210000027815,0,SUPLENTE
210000027816,67,SUPLENTE
210000027817,37,SUPLENTE
210000027818,70,ELEITO POR QP
210000027819,1,SUPLENTE
210000027820,67,SUPLENTE
210000027821,10,SUPLENTE
210000027822,0,SUPLENTE
210000027823,334,NÃO ELEITO
210000027825,87,ELEITO POR QP
210000027826,66,SUPLENTE
210000027828,39,SUPLENTE
210000027829,24,SUPLENTE
210000027830,51,SUPLENTE
210000027831,112,ELEITO POR QP
210000027832,10,SUPLENTE
210000027833,114,SUPLENTE
210000027834,538,SUPLENTE
210000027835,116,SUPLENTE
210000027836,742,ELEITO POR QP
210000027837,586,ELEITO POR MÉDIA
210000027838,565,SUPLENTE
210000027839,33,SUPLENTE
210000027840,100,SUPLENTE
210000027841,128,SUPLENTE
210000027842,31,SUPLENTE
210000027843,277,SUPLENTE
210000027844,38,SUPLENTE
210000027845,137,SUPLENTE
210000027846,479,SUPLENTE
210000027847,667,SUPLENTE
210000027848,141,SUPLENTE
210000027849,93,SUPLENTE
210000027850,60,SUPLENTE
210000027851,81,SUPLENTE
210000027852,861,SUPLENTE
210000027853,255,SUPLENTE
210000027854,308,SUPLENTE
210000027855,231,SUPLENTE
210000027856,1117,SUPLENTE
210000027857,2179,ELEITO POR QP
210000027858,1963,ELEITO POR QP
210000027859,1356,SUPLENTE
210000027861,101,SUPLENTE
210000027863,28,SUPLENTE
210000027865,150,SUPLENTE
210000027866,383,SUPLENTE
210000027867,779,SUPLENTE
210000027868,48,SUPLENTE
210000027869,309,SUPLENTE
210000027871,348,SUPLENTE
210000027872,400,SUPLENTE
210000027873,674,SUPLENTE
210000027874,388,SUPLENTE
210000027875,136,SUPLENTE
210000027876,152,SUPLENTE
210000027877,179,SUPLENTE
210000027878,290,SUPLENTE
210000027879,123,SUPLENTE
210000027880,351,SUPLENTE
210000027881,53,SUPLENTE
210000027882,171,SUPLENTE
210000027883,838,ELEITO POR QP
210000027884,213,SUPLENTE
210000027885,168,SUPLENTE
210000027886,9,SUPLENTE
210000027887,62,SUPLENTE
210000027888,2,SUPLENTE
210000027889,3631,NÃO ELEITO
210000027890,2,SUPLENTE
210000027891,3,SUPLENTE
210000027892,653,NÃO ELEITO
210000027894,83,ELEITO POR QP
210000027895,7,SUPLENTE
210000027896,17,SUPLENTE
210000027897,16,SUPLENTE
210000027898,51,SUPLENTE
210000027899,56,SUPLENTE
210000027900,8,SUPLENTE
210000027901,9,SUPLENTE
210000027902,90,ELEITO POR QP
210000027903,78,ELEITO POR QP
210000027904,43,SUPLENTE
210000027905,63,SUPLENTE
210000027920,1230,NÃO ELEITO
210000027922,61,SUPLENTE
210000027923,1085,NÃO ELEITO
210000027925,57,SUPLENTE
210000027926,148,ELEITO POR QP
210000027927,178,ELEITO POR QP
210000027928,57,SUPLENTE
210000027929,8,SUPLENTE
210000027930,38,SUPLENTE
210000027931,165,ELEITO POR QP
210000027932,40,SUPLENTE
210000027933,129,SUPLENTE
210000027934,69,SUPLENTE
210000027935,7,SUPLENTE
210000027936,48,SUPLENTE
210000027937,144,ELEITO POR MÉDIA
210000027938,1099,ELEITO
210000027939,6,SUPLENTE
210000027940,44,SUPLENTE
210000027941,106,SUPLENTE
210000027942,26,SUPLENTE
210000027943,45,SUPLENTE
210000027944,69,SUPLENTE
210000027945,70,SUPLENTE
210000027946,126,ELEITO POR QP
210000027948,40,SUPLENTE
210000027949,113,ELEITO POR QP
210000027950,133,ELEITO POR QP
210000027951,12,SUPLENTE
210000027952,27,SUPLENTE
210000027953,82,SUPLENTE
210000027955,39,SUPLENTE
210000027956,2510,NÃO ELEITO
210000027958,85,NÃO ELEITO
210000027959,16,NÃO ELEITO
210000027960,75,NÃO ELEITO
210000027962,71,SUPLENTE
210000027963,26,SUPLENTE
210000027964,1120,ELEITO POR QP
210000027965,265,SUPLENTE
210000027966,114,SUPLENTE
210000027967,983,ELEITO POR QP
210000027968,269,SUPLENTE
210000027969,23819,ELEITO
210000027970,122,SUPLENTE
210000027971,512,SUPLENTE
210000027972,525,SUPLENTE
210000027973,698,ELEITO POR MÉDIA
210000027974,596,SUPLENTE
210000027975,10,SUPLENTE
210000027976,344,SUPLENTE
210000027977,138,SUPLENTE
210000027979,346,SUPLENTE
210000027980,34,SUPLENTE
210000027981,127,SUPLENTE
210000027982,348,SUPLENTE
210000027983,125,SUPLENTE
210000027984,324,SUPLENTE
210000027985,145,SUPLENTE
210000027986,112,SUPLENTE
210000027987,128,SUPLENTE
210000027988,71,SUPLENTE
210000027989,38,SUPLENTE
210000027990,211,NÃO ELEITO
210000027992,1594,ELEITO
210000027994,153,ELEITO POR MÉDIA
210000027995,229,ELEITO POR QP
210000027996,169,ELEITO POR QP
210000027997,144,SUPLENTE
210000027998,62,SUPLENTE
210000027999,42,SUPLENTE
210000028000,29,SUPLENTE
210000028001,25,SUPLENTE
210000028002,41,SUPLENTE
210000028003,289,ELEITO POR QP
210000028006,32,SUPLENTE
210000028015,151,NÃO ELEITO
210000028016,280,NÃO ELEITO
210000028017,125,NÃO ELEITO
210000028018,98,NÃO ELEITO
210000028019,114,NÃO ELEITO
210000028020,88,NÃO ELEITO
210000028021,73,NÃO ELEITO
210000028022,81,NÃO ELEITO
210000028023,32,NÃO ELEITO
210000028024,19,NÃO ELEITO
210000028025,57,NÃO ELEITO
210000028026,16,NÃO ELEITO
210000028027,48,NÃO ELEITO
210000028028,49,NÃO ELEITO
210000028029,51,NÃO ELEITO
210000028030,2,NÃO ELEITO
210000028031,628,ELEITO POR QP
210000028032,192,SUPLENTE
210000028034,35,SUPLENTE
210000028036,33,SUPLENTE
210000028037,823,ELEITO POR QP
210000028038,406,SUPLENTE
210000028039,460,SUPLENTE
210000028040,5872,NÃO ELEITO
210000028041,1312,ELEITO POR QP
210000028043,22,SUPLENTE
210000028045,88,ELEITO POR QP
210000028046,121,ELEITO POR QP
210000028047,98,ELEITO POR QP
210000028048,52,SUPLENTE
210000028049,54,SUPLENTE
210000028050,44,SUPLENTE
210000028051,817,NÃO ELEITO
210000028052,44,SUPLENTE
210000028053,1278,NÃO ELEITO
210000028055,233,ELEITO POR QP
210000028056,153,ELEITO POR QP
210000028057,115,SUPLENTE
210000028058,154,ELEITO POR QP
210000028059,100,SUPLENTE
210000028060,52,SUPLENTE
210000028061,68,SUPLENTE
210000028062,36,SUPLENTE
210000028063,542,ELEITO POR QP
210000028064,250,SUPLENTE
210000028065,424,SUPLENTE
210000028066,412,SUPLENTE
210000028067,461,ELEITO POR QP
210000028068,729,ELEITO POR QP
210000028069,450,SUPLENTE
210000028070,309,SUPLENTE
210000028071,68,SUPLENTE
210000028072,12,NÃO ELEITO
210000028073,366,NÃO ELEITO
210000028074,214,NÃO ELEITO
210000028076,2,NÃO ELEITO
210000028077,8,NÃO ELEITO
210000028078,9,NÃO ELEITO
210000028079,68,NÃO ELEITO
210000028080,366,NÃO ELEITO
210000028081,159,NÃO ELEITO
210000028082,5,NÃO ELEITO
210000028083,75,NÃO ELEITO
210000028084,690,NÃO ELEITO
210000028085,21,NÃO ELEITO
210000028087,99,NÃO ELEITO
210000028088,23,NÃO ELEITO
210000028089,77,NÃO ELEITO
210000028090,95,NÃO ELEITO
210000028091,25,NÃO ELEITO
210000028106,60,NÃO ELEITO
210000028107,33,NÃO ELEITO
210000028108,4,NÃO ELEITO
210000028110,143,NÃO ELEITO
210000028112,18,SUPLENTE
210000028113,667,ELEITO POR MÉDIA
210000028114,1203,NÃO ELEITO
210000028116,1598,ELEITO POR QP
210000028117,184,SUPLENTE
210000028118,102,SUPLENTE
210000028119,31,SUPLENTE
210000028120,264,SUPLENTE
210000028121,80,SUPLENTE
210000028122,64,SUPLENTE
210000028123,47,SUPLENTE
210000028124,102,SUPLENTE
210000028125,24,SUPLENTE
210000028126,80,SUPLENTE
210000028127,84,SUPLENTE
210000028128,20,SUPLENTE
210000028129,12,SUPLENTE
210000028130,23,NÃO ELEITO
210000028131,9,NÃO ELEITO
210000028132,61,NÃO ELEITO
210000028133,25,NÃO ELEITO
210000028134,52,NÃO ELEITO
210000028135,19,NÃO ELEITO
210000028136,142,NÃO ELEITO
210000028137,32,NÃO ELEITO
210000028138,50,NÃO ELEITO
210000028140,372,NÃO ELEITO
210000028141,3,NÃO ELEITO
210000028142,273,ELEITO POR MÉDIA
210000028144,0,SUPLENTE
210000028145,71,SUPLENTE
210000028146,138,SUPLENTE
210000028147,227,SUPLENTE
210000028148,85,SUPLENTE
210000028149,20,SUPLENTE
210000028150,114,SUPLENTE
210000028151,32,SUPLENTE
210000028152,109,SUPLENTE
210000028153,90,SUPLENTE
210000028154,57,SUPLENTE
210000028155,78,SUPLENTE
210000028157,34,SUPLENTE
210000028158,27,SUPLENTE
210000028159,206,SUPLENTE
210000028160,292,ELEITO POR QP
210000028161,72,SUPLENTE
210000028162,9528,ELEITO
210000028164,581,SUPLENTE
210000028165,152,SUPLENTE
210000028166,61,SUPLENTE
210000028167,699,SUPLENTE
210000028168,579,SUPLENTE
210000028170,534,SUPLENTE
210000028171,343,SUPLENTE
210000028172,750,ELEITO POR MÉDIA
210000028174,222,SUPLENTE
210000028175,718,SUPLENTE
210000028177,107,SUPLENTE
210000028178,79,SUPLENTE
210000028179,31,SUPLENTE
210000028180,500,SUPLENTE
210000028182,111,SUPLENTE
210000028183,2448,ELEITO POR QP
210000028184,145,SUPLENTE
210000028185,66,SUPLENTE
210000028187,24,SUPLENTE
210000028188,180,SUPLENTE
210000028189,78,SUPLENTE
210000028190,76,SUPLENTE
210000028192,61,SUPLENTE
210000028195,110,SUPLENTE
210000028196,20,SUPLENTE
210000028197,121,SUPLENTE
210000028198,870,ELEITO POR QP
210000028199,328,SUPLENTE
210000028200,79,SUPLENTE
210000028201,1171,ELEITO POR QP
210000028202,781,ELEITO POR QP
210000028203,490,ELEITO POR MÉDIA
210000028204,423,SUPLENTE
210000028205,81,SUPLENTE
210000028206,126,SUPLENTE
210000028207,421,SUPLENTE
210000028208,34,SUPLENTE
210000028209,3,SUPLENTE
210000028210,436,SUPLENTE
210000028211,65,SUPLENTE
210000028212,511,ELEITO POR QP
210000028213,53,SUPLENTE
210000028214,385,SUPLENTE
210000028215,229,SUPLENTE
210000028216,453,SUPLENTE
210000028217,236,SUPLENTE
210000028218,595,ELEITO POR QP
210000028219,123,SUPLENTE
210000028220,266,SUPLENTE
210000028221,687,ELEITO POR QP
210000028222,55,SUPLENTE
210000028223,100,SUPLENTE
210000028224,84,SUPLENTE
210000028225,204,SUPLENTE
210000028226,172,SUPLENTE
210000028227,34,SUPLENTE
210000028229,19907,NÃO ELEITO
210000028232,74,SUPLENTE
210000028233,74,ELEITO POR QP
210000028234,50,SUPLENTE
210000028235,70,SUPLENTE
210000028236,1098,ELEITO POR QP
210000028237,25,SUPLENTE
210000028238,18,SUPLENTE
210000028239,298,SUPLENTE
210000028240,128,SUPLENTE
210000028241,48,SUPLENTE
210000028242,76,SUPLENTE
210000028243,35,SUPLENTE
210000028244,110,SUPLENTE
210000028245,100,SUPLENTE
210000028246,17,SUPLENTE
210000028247,35,SUPLENTE
210000028248,26,SUPLENTE
210000028249,62,SUPLENTE
210000028258,342,SUPLENTE
210000028259,124,SUPLENTE
210000028260,652,ELEITO POR QP
210000028261,191,SUPLENTE
210000028262,182,SUPLENTE
210000028263,554,ELEITO POR QP
210000028264,95,SUPLENTE
210000028265,358,SUPLENTE
210000028266,129,SUPLENTE
210000028267,447,SUPLENTE
210000028268,635,ELEITO POR QP
210000028269,153,SUPLENTE
210000028270,489,SUPLENTE
210000028271,101,SUPLENTE
210000028272,213,SUPLENTE
210000028274,81,SUPLENTE
210000028275,86,ELEITO POR MÉDIA
210000028276,24,SUPLENTE
210000028277,113,ELEITO POR QP
210000028279,107,SUPLENTE
210000028280,579,SUPLENTE
210000028281,133,SUPLENTE
210000028282,65,SUPLENTE
210000028283,58,SUPLENTE
210000028284,52,SUPLENTE
210000028285,26,SUPLENTE
210000028286,1246,ELEITO POR QP
210000028288,23,SUPLENTE
210000028289,15,SUPLENTE
210000028290,211,SUPLENTE
210000028291,107,SUPLENTE
210000028292,1000,SUPLENTE
210000028293,43,SUPLENTE
210000028295,192,SUPLENTE
210000028296,2349,NÃO ELEITO
210000028298,23,NÃO ELEITO
210000028299,77,NÃO ELEITO
210000028300,103,NÃO ELEITO
210000028301,197,NÃO ELEITO
210000028302,125,NÃO ELEITO
210000028303,36,NÃO ELEITO
210000028304,96,NÃO ELEITO
210000028305,91,NÃO ELEITO
210000028306,266,NÃO ELEITO
210000028307,8,NÃO ELEITO
210000028308,89,NÃO ELEITO
210000028309,204,ELEITO POR QP
210000028310,109,SUPLENTE
210000028311,93,SUPLENTE
210000028313,1049,NÃO ELEITO
210000028314,301,SUPLENTE
210000028315,144,SUPLENTE
210000028316,34,SUPLENTE
210000028317,2096,ELEITO POR QP
210000028318,96,SUPLENTE
210000028319,69,SUPLENTE
210000028320,51,SUPLENTE
210000028321,153,SUPLENTE
210000028322,835,SUPLENTE
210000028323,78,SUPLENTE
210000028324,1548,ELEITO POR MÉDIA
210000028325,201,SUPLENTE
210000028326,49,SUPLENTE
210000028327,2172,ELEITO POR QP
210000028328,107,SUPLENTE
210000028329,314,SUPLENTE
210000028330,193,SUPLENTE
210000028331,328,SUPLENTE
210000028333,352,SUPLENTE
210000028334,415,SUPLENTE
210000028335,144,SUPLENTE
210000028336,84,SUPLENTE
210000028337,1051,SUPLENTE
210000028338,870,SUPLENTE
210000028339,198,SUPLENTE
210000028340,708,SUPLENTE
210000028341,200,SUPLENTE
210000028343,41,SUPLENTE
210000028344,39,SUPLENTE
210000028345,1149,SUPLENTE
210000028346,618,SUPLENTE
210000028347,74,SUPLENTE
210000028349,246,ELEITO POR QP
210000028350,18,SUPLENTE
210000028351,178,SUPLENTE
210000028352,72,SUPLENTE
210000028353,33,SUPLENTE
210000028354,103,SUPLENTE
210000028355,98,SUPLENTE
210000028356,245,ELEITO POR MÉDIA
210000028357,3479,NÃO ELEITO
210000028359,182,SUPLENTE
210000028360,497,ELEITO POR QP
210000028361,378,ELEITO POR QP
210000028362,240,SUPLENTE
210000028363,333,SUPLENTE
210000028364,514,ELEITO POR QP
210000028365,227,SUPLENTE
210000028366,415,ELEITO POR QP
210000028367,515,ELEITO POR QP
210000028368,324,SUPLENTE
210000028369,57,SUPLENTE
210000028370,34,SUPLENTE
210000028371,233,SUPLENTE
210000028375,10,SUPLENTE
210000028377,114,NÃO ELEITO
210000028378,36,NÃO ELEITO
210000028379,20,NÃO ELEITO
210000028380,23,NÃO ELEITO
210000028381,119,NÃO ELEITO
210000028382,33,NÃO ELEITO
210000028386,23,NÃO ELEITO
210000028420,170,SUPLENTE
210000028421,436,SUPLENTE
