SQ_CANDIDATO,ANO_ELEICAO,SG_UE,NM_UE,CD_CARGO,DS_CARGO,NM_CANDIDATO,CD_GENERO,DS_GENERO,CD_GRAU_INSTRUCAO,DS_GRAU_INSTRUCAO,CD_COR_RACA,DS_COR_RACA,QT_VOTOS_NOMINAIS,PERC_VOTOS,CLASSIFICACAO,SITUACAO
210000961031,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCIA MARIA SILVA DA ROCHA,4,FEMININO,2,LÊ E ESCREVE,1,BRANCA,105,0.005513715498581663,662,NÃO ELEITO
210000728295,2020,88013,PORTO ALEGRE,13,VEREADOR,LUIS ANTÔNIO STEGLICH COSTA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,305,0.016016030733975305,379,NÃO ELEITO
210000728271,2020,88013,PORTO ALEGRE,13,VEREADOR,ADELAR ROGÉRIO DE LIMA MARQUES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,340,0.01785393590016919,346,NÃO ELEITO
210000962331,2020,88013,PORTO ALEGRE,13,VEREADOR,FABIO DE MELLO VIEGAS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,138,0.007246597512421613,605,NÃO ELEITO
210000728303,2020,88013,PORTO ALEGRE,13,VEREADOR,HERTON JESUZ PEREIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,52,0.002730601961202347,772,NÃO ELEITO
210000961019,2020,88013,PORTO ALEGRE,13,VEREADOR,MAURO ERNANI AGUIRRE,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,223,0.011710081487463912,469,NÃO ELEITO
210000766239,2020,88013,PORTO ALEGRE,13,VEREADOR,GLADIS TEREZINHA SANTOS DIAS,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA,126,0.006616458598297995,630,NÃO ELEITO
210000962667,2020,88013,PORTO ALEGRE,13,VEREADOR,INDÁIA TERESINHA FRAGA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,3,PARDA,89,0.004673530279750171,690,NÃO ELEITO
210000763424,2020,88013,PORTO ALEGRE,13,VEREADOR,DANIEL PANIZZI,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,288,0.015123333938966846,394,NÃO ELEITO
210000981658,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO HENRIQUE RODRIGUES,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA,168,0.00882194479773066,548,NÃO ELEITO
210001183557,2020,88013,PORTO ALEGRE,13,VEREADOR,GEORGE ANDRE CUNHA MAIA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,434,0.022790024060804204,287,NÃO ELEITO
210001183562,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO FIGUEIRO SOBRINHO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,1207,0.06338147244560063,123,NÃO ELEITO
210000668385,2020,88013,PORTO ALEGRE,13,VEREADOR,FELIPE AMARO FREITAS FERREIRA,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,276,0.014493195024843227,406,NÃO ELEITO
210001183567,2020,88013,PORTO ALEGRE,13,VEREADOR,DENER FERREIRA DAMACENO,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA,158,0.008296829035960978,563,NÃO ELEITO
210000981945,2020,88013,PORTO ALEGRE,13,VEREADOR,LUÍS FERNANDO BOTELHO SOARES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,3,PARDA,52,0.002730601961202347,772,NÃO ELEITO
210001183566,2020,88013,PORTO ALEGRE,13,VEREADOR,LUIS CARLOS RIBEIRO DA SILVA,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA,84,0.00441097239886533,702,NÃO ELEITO
210001052243,2020,88013,PORTO ALEGRE,13,VEREADOR,FABIANA LAFORTUNA MACEDO,4,FEMININO,7,SUPERIOR INCOMPLETO,3,PARDA,161,0.008454363764491882,556,NÃO ELEITO
210000962678,2020,88013,PORTO ALEGRE,13,VEREADOR,JUSCELINO VIEIRA MARQUES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,77,0.004043391365626552,716,NÃO ELEITO
210000668016,2020,88013,PORTO ALEGRE,13,VEREADOR,EDUARDO CUNHA KRAMM,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,361,0.018956678999885523,325,NÃO ELEITO
210000668027,2020,88013,PORTO ALEGRE,13,VEREADOR,JOÃO CARLOS VIEGAS DE FREITAS,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA,203,0.010659849963924547,497,NÃO ELEITO
210000668022,2020,88013,PORTO ALEGRE,13,VEREADOR,DARI RODRIGUES DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,152,0.007981759578899168,575,NÃO ELEITO
210000668049,2020,88013,PORTO ALEGRE,13,VEREADOR,ROBERTO VANDRE DOS SANTOS KRIESE,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,265,0.013915567686896576,420,NÃO ELEITO
210001055981,2020,88013,PORTO ALEGRE,13,VEREADOR,BRUNO ORTIZ PORTO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,1364,0.07162578990538464,112,NÃO ELEITO
210000841564,2020,88013,PORTO ALEGRE,13,VEREADOR,CARLOS VINÍCIUS AZAMBUJA PEREIRA,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,355,0.018641609542823716,330,NÃO ELEITO
210000841595,2020,88013,PORTO ALEGRE,13,VEREADOR,VINICIUS GENTIL DOS SANTOS CAURIO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,88,0.0046210187035732025,693,NÃO ELEITO
210000636270,2020,88013,PORTO ALEGRE,13,VEREADOR,ELIDA VIVIANE OSCAR MENGARDA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,863,0.04531749024072357,165,NÃO ELEITO
210000729061,2020,88013,PORTO ALEGRE,13,VEREADOR,CARMELINDA DOS SANTOS,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,164,0.008611898493022786,553,NÃO ELEITO
210000981938,2020,88013,PORTO ALEGRE,13,VEREADOR,JOAO LUIZ CAMPOS STAMM JUNIOR,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,123,0.00645892386976709,635,NÃO ELEITO
210000729107,2020,88013,PORTO ALEGRE,13,VEREADOR,LESIANE DOS SANTOS MORATO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,242,0.012707801434826306,448,NÃO ELEITO
210000668015,2020,88013,PORTO ALEGRE,13,VEREADOR,DIEGO SILVA DA SILVA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,408,0.02142472308020303,302,NÃO ELEITO
210000962345,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCELO ROCHA MARQUES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,865,0.045422513393077506,164,NÃO ELEITO
210000962352,2020,88013,PORTO ALEGRE,13,VEREADOR,FERNANDO PALMEIRO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,637,0.03344987402472875,214,NÃO ELEITO
210000728273,2020,88013,PORTO ALEGRE,13,VEREADOR,DIEGO BANDEIRA MACHADO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,254,0.013337940348949926,432,NÃO ELEITO
210001055982,2020,88013,PORTO ALEGRE,13,VEREADOR,RONALDO UBIRAJARA BITENCOURT GONÇALVES,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA,569,0.029879086844694914,227,NÃO ELEITO
210000636271,2020,88013,PORTO ALEGRE,13,VEREADOR,JUAN CESAR BUHLER SAVEDRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,2907,0.1526511519464466,61,NÃO ELEITO
210000961024,2020,88013,PORTO ALEGRE,13,VEREADOR,FLAVIO DOUGLAS PELLICCIOLI,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,138,0.007246597512421613,605,NÃO ELEITO
210000728258,2020,88013,PORTO ALEGRE,13,VEREADOR,ANDRÉ LUIZ DE MELLO MACHADO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,3218,0.16898225213748372,54,NÃO ELEITO
210000961002,2020,88013,PORTO ALEGRE,13,VEREADOR,GILBERTO SALLON DIAS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,843,0.044267258717184205,168,NÃO ELEITO
210000961027,2020,88013,PORTO ALEGRE,13,VEREADOR,DOMINGOS DA ROSA LEITE,2,MASCULINO,2,LÊ E ESCREVE,1,BRANCA,74,0.0038858566370956475,721,NÃO ELEITO
210000981662,2020,88013,PORTO ALEGRE,13,VEREADOR,RAFAEL EDUARDO BREDA DE BEM VEIGA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,142,0.007456643817129486,596,NÃO ELEITO
210000981665,2020,88013,PORTO ALEGRE,13,VEREADOR,JOÃO PAULO TOGNI CHAVES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,1055,0.055399712866701464,139,NÃO ELEITO
210001183559,2020,88013,PORTO ALEGRE,13,VEREADOR,BENTA ZILMA FAGUNDES ANTUNES,4,FEMININO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA,30,0.0015753472853090463,811,NÃO ELEITO
210000766235,2020,88013,PORTO ALEGRE,13,VEREADOR,DEJALMA MATEUS MORANDIN,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,1081,0.05676501384730264,135,NÃO ELEITO
210000961004,2020,88013,PORTO ALEGRE,13,VEREADOR,FERNANDA MISSEL FERRARI,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,243,0.012760313011003275,446,NÃO ELEITO
210000636268,2020,88013,PORTO ALEGRE,13,VEREADOR,MARIANA HENNIG PIMENTEL,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,3637,0.1909846025556334,41,NÃO ELEITO
210001250387,2020,88013,PORTO ALEGRE,13,VEREADOR,ROSELAINE OLIVEIRA DA SILVA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,104,0.005461203922404694,666,NÃO ELEITO
210000729358,2020,88013,PORTO ALEGRE,13,VEREADOR,JOÃO ISMAEL FAGUNDES VIEIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,255,0.013390451925126895,429,NÃO ELEITO
210000845682,2020,88013,PORTO ALEGRE,13,VEREADOR,CARLOS ROBERTO COMASSETTO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,3419,0.17953707894905432,46,NÃO ELEITO
210000962342,2020,88013,PORTO ALEGRE,13,VEREADOR,ROBERTO HEBERLE DA SILVEIRA,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA,715,0.037545776966532274,198,NÃO ELEITO
210000962350,2020,88013,PORTO ALEGRE,13,VEREADOR,MIGUEL DA CUNHA VARGAS FILHO,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,46,0.0024155325041405377,785,NÃO ELEITO
210000962675,2020,88013,PORTO ALEGRE,13,VEREADOR,LAURO BARRETO DOS SANTOS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,232,0.012182685673056626,458,NÃO ELEITO
210000841555,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCELO SILVEIRA DE ALMEIDA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,324,0.017013750681337703,361,NÃO ELEITO
210001183564,2020,88013,PORTO ALEGRE,13,VEREADOR,SANDY DA CONCEIÇÃO PEREIRA,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA,55,0.0028881366897332518,765,NÃO ELEITO
210000961016,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSÉ CEDENIR DA SILVA PEREIRA,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,258,0.0135479866536578,427,NÃO ELEITO
210000841575,2020,88013,PORTO ALEGRE,13,VEREADOR,LORENZO BITTENCOURT NICOLETTI,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,465,0.024417882922290222,273,NÃO ELEITO
210001052280,2020,88013,PORTO ALEGRE,13,VEREADOR,MOISÉS DA SILVA BARBOZA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,4703,0.2469619427602815,26,NÃO ELEITO
210000981099,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSÉ CLAUDIO ALVES MARTINS,2,MASCULINO,2,LÊ E ESCREVE,1,BRANCA,1795,0.09425827923765795,88,NÃO ELEITO
210000683418,2020,88013,PORTO ALEGRE,13,VEREADOR,SUELI MARILENE DIHEL ERMEL,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA,24,0.001260277828247237,821,NÃO ELEITO
210000981950,2020,88013,PORTO ALEGRE,13,VEREADOR,ANTONIO AUGUSTO DE OLIVEIRA E SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,53,0.0027831135373793153,768,NÃO ELEITO
210000729108,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCOS ANTÔNIO MARTINS PINTO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,357,0.01874663269517765,328,NÃO ELEITO
210000728250,2020,88013,PORTO ALEGRE,13,VEREADOR,JÚLIO CÉZAR CRAMER NUNES,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,176,0.009242037407146405,538,NÃO ELEITO
210000766237,2020,88013,PORTO ALEGRE,13,VEREADOR,ANGELO LARGER CARNEIRO,2,MASCULINO,7,SUPERIOR INCOMPLETO,1,BRANCA,436,0.02289504721315814,284,NÃO ELEITO
210000728284,2020,88013,PORTO ALEGRE,13,VEREADOR,ÉRLON JACQUES DE OLIVEIRA,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,200,0.010502315235393642,505,NÃO ELEITO
210000960992,2020,88013,PORTO ALEGRE,13,VEREADOR,JULCINEA MARIA TAUIL,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,61,0.003203206146795061,749,NÃO ELEITO
210000961012,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCOS ANTONIO SANTOS DE OLIVEIRA,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA,80,0.004200926094157457,708,NÃO ELEITO
210000766221,2020,88013,PORTO ALEGRE,13,VEREADOR,LARA CRISTIANA MEDEIROS DA SILVA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,122,0.006406412293590122,637,NÃO ELEITO
210000766236,2020,88013,PORTO ALEGRE,13,VEREADOR,LISIANE FREITAS DA SILVA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,127,0.006668970174474963,627,NÃO ELEITO
210000981108,2020,88013,PORTO ALEGRE,13,VEREADOR,NARA REJANE SCHMITT PAHIM,4,FEMININO,2,LÊ E ESCREVE,1,BRANCA,46,0.0024155325041405377,785,NÃO ELEITO
210000981083,2020,88013,PORTO ALEGRE,13,VEREADOR,MAURO ASSIS DA SILVA RODRIGUES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,47,0.002468044080317506,783,NÃO ELEITO
210000652174,2020,88013,PORTO ALEGRE,13,VEREADOR,ADRIANO RODRIGUES DA SILVA,2,MASCULINO,7,SUPERIOR INCOMPLETO,2,PRETA,301,0.015805984429267433,382,NÃO ELEITO
210000729349,2020,88013,PORTO ALEGRE,13,VEREADOR,GRACIOLINA SOARES PEREIRA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA,66,0.003465764027679902,735,NÃO ELEITO
210001265123,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCO AURELIO MACHADO DA ROSA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA,309,0.016226077038683177,374,NÃO ELEITO
210000668030,2020,88013,PORTO ALEGRE,13,VEREADOR,ANA BEATRIZ OVIEDO OLIVEIRA,4,FEMININO,5,ENSINO MÉDIO INCOMPLETO,2,PRETA,52,0.002730601961202347,772,NÃO ELEITO
210000729374,2020,88013,PORTO ALEGRE,13,VEREADOR,MARIA ANGELICA AZEVEDO PINHEIRO,4,FEMININO,6,ENSINO MÉDIO COMPLETO,2,PRETA,209,0.010974919420986357,489,NÃO ELEITO
210001052241,2020,88013,PORTO ALEGRE,13,VEREADOR,ANDREA DA COSTA CAMPOS,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA,391,0.02053202628519457,310,NÃO ELEITO
210001052264,2020,88013,PORTO ALEGRE,13,VEREADOR,CANAAN DA ROCHA FARIAS,4,FEMININO,7,SUPERIOR INCOMPLETO,2,PRETA,517,0.027148484883492564,247,NÃO ELEITO
210000728260,2020,88013,PORTO ALEGRE,13,VEREADOR,JONATHAS DA SILVA GOMES,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,2,PRETA,196,0.01029226893068577,513,NÃO ELEITO
210000841587,2020,88013,PORTO ALEGRE,13,VEREADOR,MARGARETE NARA DA SILVA,4,FEMININO,8,SUPERIOR COMPLETO,2,PRETA,396,0.020794584166079412,307,NÃO ELEITO
210000981940,2020,88013,PORTO ALEGRE,13,VEREADOR,CARLOS ALBERTO AMARO BRUM,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,2,PRETA,53,0.0027831135373793153,768,NÃO ELEITO
210001052267,2020,88013,PORTO ALEGRE,13,VEREADOR,JONAS LIMA DA SILVA,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,2,PRETA,613,0.03218959619648151,218,NÃO ELEITO
210000841577,2020,88013,PORTO ALEGRE,13,VEREADOR,FELIPE CHAGAS JULIO,2,MASCULINO,8,SUPERIOR COMPLETO,2,PRETA,646,0.03392247821032147,209,NÃO ELEITO
210000981090,2020,88013,PORTO ALEGRE,13,VEREADOR,FLORENCE RIBEIRO DIAS,4,FEMININO,7,SUPERIOR INCOMPLETO,2,PRETA,155,0.008139294307430073,571,NÃO ELEITO
210000728302,2020,88013,PORTO ALEGRE,13,VEREADOR,MARIA ANDRESA BIZARRO,4,FEMININO,3,ENSINO FUNDAMENTAL INCOMPLETO,2,PRETA,69,0.0036232987562108067,730,NÃO ELEITO
210000961032,2020,88013,PORTO ALEGRE,13,VEREADOR,NELSON OLIVEIRA DA SILVA,2,MASCULINO,2,LÊ E ESCREVE,2,PRETA,198,0.010397292083039706,509,NÃO ELEITO
210000763430,2020,88013,PORTO ALEGRE,13,VEREADOR,ANDRE AZEVEDO ERVALHO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,6,NÃO INFORMADO,607,0.031874526739419706,219,NÃO ELEITO
210000668033,2020,88013,PORTO ALEGRE,13,VEREADOR,CARLOS ALBERTO TENROLLER,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,579,0.030404202606464596,225,NÃO ELEITO
210000729370,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCELO LUIS VELHO CLARA,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,PARDA,350,0.018379051661938872,337,NÃO ELEITO
210000652180,2020,88013,PORTO ALEGRE,13,VEREADOR,VALERIA BEATRIZ MULLER ROCHA,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA,278,0.014598218177197163,405,NÃO ELEITO
210001055976,2020,88013,PORTO ALEGRE,13,VEREADOR,PAULO CÉSAR KLEIN,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,483,0.025363091293475647,261,NÃO ELEITO
210000729369,2020,88013,PORTO ALEGRE,13,VEREADOR,LUIS ROBERTO SANTOS NOLASCO,2,MASCULINO,7,SUPERIOR INCOMPLETO,3,PARDA,228,0.011972639368348753,463,NÃO ELEITO
210001250422,2020,88013,PORTO ALEGRE,13,VEREADOR,ALESSANDRO AVILA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,1255,0.06590202810209511,119,NÃO ELEITO
210000962328,2020,88013,PORTO ALEGRE,13,VEREADOR,FABIANA DE AZEVEDO SCHOSSLER,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA,41,0.0021529746232556964,791,NÃO ELEITO
210000652184,2020,88013,PORTO ALEGRE,13,VEREADOR,MARCILON ALBUQUERQUE RIOS,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,3,PARDA,65,0.0034132524515029334,737,NÃO ELEITO
210000763449,2020,88013,PORTO ALEGRE,13,VEREADOR,DIENARA DOS SANTOS MENENDEZ,4,FEMININO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA,28,0.0014703241329551099,814,NÃO ELEITO
210000636257,2020,88013,PORTO ALEGRE,13,VEREADOR,JOSÉ LUÍS CARVALHO BARRETO,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,178,0.009347060559500343,536,NÃO ELEITO
210000845690,2020,88013,PORTO ALEGRE,13,VEREADOR,MANOEL ROCHA DA ROSA,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA,644,0.03381745505796753,210,NÃO ELEITO
210000845686,2020,88013,PORTO ALEGRE,13,VEREADOR,ALBERTO MIRANDA DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,56,0.0029406482659102198,764,NÃO ELEITO
210000636259,2020,88013,PORTO ALEGRE,13,VEREADOR,ALEXANDRE DE SOUZA FERNANDES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,258,0.0135479866536578,427,NÃO ELEITO
210000845687,2020,88013,PORTO ALEGRE,13,VEREADOR,PALMIRA MARQUES DA FONTOURA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,3,PARDA,433,0.022737512484627236,289,NÃO ELEITO
210000729388,2020,88013,PORTO ALEGRE,13,VEREADOR,FABIANA APARECIDA CHARÃO BELLOS,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,130,0.006826504903005867,619,NÃO ELEITO
210000668035,2020,88013,PORTO ALEGRE,13,VEREADOR,GILNEI ANGELO GROLLI,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,1,BRANCA,573,0.03008913314940279,226,NÃO ELEITO
210000729127,2020,88013,PORTO ALEGRE,13,VEREADOR,YOLANDA SIRINO DA SILVA,4,FEMININO,8,SUPERIOR COMPLETO,3,PARDA,261,0.013705521382188703,423,NÃO ELEITO
210001055986,2020,88013,PORTO ALEGRE,13,VEREADOR,BENOREM PENTEADO FILHO,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA,21,0.0011027430997163324,824,NÃO ELEITO
210001055973,2020,88013,PORTO ALEGRE,13,VEREADOR,DANIELA COUSANDIER SANTAROSA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,145,0.007614178545660391,590,NÃO ELEITO
210000729113,2020,88013,PORTO ALEGRE,13,VEREADOR,AILTON SOARES MORAES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,444,0.023315139822573886,282,NÃO ELEITO
210001052254,2020,88013,PORTO ALEGRE,13,VEREADOR,FERNANDA MACHADO INÁCIO,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,327,0.017171285409868606,358,NÃO ELEITO
210000668057,2020,88013,PORTO ALEGRE,13,VEREADOR,ROBERTO RIVELINO FONTELA DA SILVA,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,3,PARDA,298,0.015648449700736526,386,NÃO ELEITO
210000729123,2020,88013,PORTO ALEGRE,13,VEREADOR,VALTENCIR OLIVEIRA DA CRUZ,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,362,0.01900919057606249,324,NÃO ELEITO
210000729045,2020,88013,PORTO ALEGRE,13,VEREADOR,JULIANA VERGUTZ,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,166,0.008716921645376723,550,NÃO ELEITO
210000729055,2020,88013,PORTO ALEGRE,13,VEREADOR,LUIS VANDERLUB DE AVILA MIRANDA,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,1,BRANCA,471,0.024732952379352028,268,NÃO ELEITO
210001250411,2020,88013,PORTO ALEGRE,13,VEREADOR,FABIO LUIZ BRITZ,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,1255,0.06590202810209511,119,NÃO ELEITO
210001250398,2020,88013,PORTO ALEGRE,13,VEREADOR,ALINE PERES DA SILVA BERNARDES,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,143,0.007509155393306454,593,NÃO ELEITO
210001055988,2020,88013,PORTO ALEGRE,13,VEREADOR,EVERTON MARTINS RIBEIRO,2,MASCULINO,8,SUPERIOR COMPLETO,3,PARDA,245,0.012865336163357213,443,NÃO ELEITO
210001250393,2020,88013,PORTO ALEGRE,13,VEREADOR,LUIS ERNESTO ZOTTIS,2,MASCULINO,8,SUPERIOR COMPLETO,1,BRANCA,1195,0.06275133353147701,127,NÃO ELEITO
210000962348,2020,88013,PORTO ALEGRE,13,VEREADOR,EVERALDO FRANCO LEITE,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,221,0.011605058335109976,473,NÃO ELEITO
210000766228,2020,88013,PORTO ALEGRE,13,VEREADOR,CALI CRISTINA BARBOSA NUNES,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,140,0.00735162066477555,602,NÃO ELEITO
210000766256,2020,88013,PORTO ALEGRE,13,VEREADOR,NATACHIA RODRIGUES MARTINS,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,78,0.004095902941803521,714,NÃO ELEITO
210000763458,2020,88013,PORTO ALEGRE,13,VEREADOR,LUCIANA PETERS DOS ANJOS,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,195,0.010239757354508801,515,NÃO ELEITO
210000763463,2020,88013,PORTO ALEGRE,13,VEREADOR,LARISSA MAGNUS KLASSMANN,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,227,0.011920127792171784,464,NÃO ELEITO
210000683429,2020,88013,PORTO ALEGRE,13,VEREADOR,LUCIANA DOS SANTOS FREITAS DA SILVA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,200,0.010502315235393642,505,NÃO ELEITO
210001183569,2020,88013,PORTO ALEGRE,13,VEREADOR,FABIANO SALOMONI FRAGA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,1,BRANCA,141,0.007404132240952517,599,NÃO ELEITO
210001183580,2020,88013,PORTO ALEGRE,13,VEREADOR,MAGDA LOREDO GARIM,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,150,0.007876736426545232,580,NÃO ELEITO
210000729377,2020,88013,PORTO ALEGRE,13,VEREADOR,GENECI NUNES DE MELLO,4,FEMININO,3,ENSINO FUNDAMENTAL INCOMPLETO,1,BRANCA,14,0.0007351620664775549,836,NÃO ELEITO
210000845668,2020,88013,PORTO ALEGRE,13,VEREADOR,ANA PAULA MEIRA DA ROCHA,4,FEMININO,8,SUPERIOR COMPLETO,1,BRANCA,639,0.03355489717708269,213,NÃO ELEITO
210000961021,2020,88013,PORTO ALEGRE,13,VEREADOR,SANDRA MARA RODRIGUES,4,FEMININO,2,LÊ E ESCREVE,3,PARDA,190,0.00997719947362396,519,NÃO ELEITO
210000668031,2020,88013,PORTO ALEGRE,13,VEREADOR,BARBARA PENNA DE MORAES SOUZA,4,FEMININO,7,SUPERIOR INCOMPLETO,1,BRANCA,3814,0.20027915153895676,35,NÃO ELEITO
